customer_id,registration_date,region,acquisition_channel,nps_score,nps_category,total_transactions,total_revenue,avg_ticket,first_purchase,last_purchase,days_since_last_purchase,tenure_days,retargeting_segment,is_high_value,priority_winback
414,2023-09-13,Valparaiso,organic,,No Response,,,,,,,,,False,False
415,2023-10-27,Biobio,google_ads,8.0,Passive,1.0,31990.0,31990.0,2024-11-18,2024-11-18,73.0,0.0,Active,False,False
416,2023-06-28,Valparaiso,facebook_ads,10.0,Promoter,1.0,18470.0,18470.0,2024-04-09,2024-04-09,296.0,0.0,Dormant,False,False
417,2023-04-15,Metropolitana,organic,9.0,Promoter,1.0,14990.0,14990.0,2024-03-28,2024-03-28,308.0,0.0,Dormant,False,False
418,2023-04-30,Los Lagos,organic,,No Response,2.0,41970.0,20985.0,2024-07-27,2024-09-25,127.0,60.0,At Risk,False,False
419,2023-12-01,Maule,google_ads,,No Response,1.0,20470.0,20470.0,2024-05-15,2024-05-15,260.0,0.0,Dormant,False,False
420,2024-02-23,Metropolitana,instagram_ads,,No Response,1.0,18924.0,18924.0,2023-02-04,2023-02-04,726.0,0.0,Dormant,False,False
421,2024-04-15,OHiggins,google_ads,,No Response,5.0,199202.0,39840.4,2023-01-07,2024-12-15,46.0,708.0,Active,True,False
422,2024-04-12,Valparaiso,facebook_ads,10.0,Promoter,1.0,29480.0,29480.0,2024-06-16,2024-06-16,228.0,0.0,Dormant,False,False
423,2023-01-29,Los Lagos,organic,,No Response,1.0,32969.0,32969.0,2023-09-27,2023-09-27,491.0,0.0,Dormant,False,False
424,2023-07-24,Maule,organic,9.0,Promoter,1.0,25480.0,25480.0,2025-01-07,2025-01-07,23.0,0.0,Active,False,False
425,2023-01-18,Valparaiso,instagram_ads,,No Response,5.0,117190.0,23438.0,2023-02-13,2024-11-27,64.0,653.0,Active,False,False
426,2023-08-28,Metropolitana,instagram_ads,9.0,Promoter,1.0,24321.0,24321.0,2024-06-25,2024-06-25,219.0,0.0,Dormant,False,False
427,2023-06-24,Metropolitana,organic,,No Response,2.0,74058.0,37029.0,2023-05-18,2024-02-16,349.0,274.0,Dormant,False,False
428,2024-10-17,Valparaiso,instagram_ads,,No Response,1.0,23988.0,23988.0,2023-03-23,2023-03-23,679.0,0.0,Dormant,False,False
429,2023-05-10,Biobio,mercadolibre_ads,,No Response,,,,,,,,,False,False
430,2023-02-07,Metropolitana,facebook_ads,,No Response,,,,,,,,,False,False
431,2023-02-16,Metropolitana,mercadolibre_ads,9.0,Promoter,4.0,110307.0,27576.75,2023-04-09,2024-05-19,256.0,406.0,Dormant,False,False
432,2024-03-06,OHiggins,facebook_ads,7.0,Passive,4.0,85307.0,21326.75,2023-01-18,2024-10-17,105.0,638.0,At Risk,False,False
433,2023-10-16,Coquimbo,google_ads,,No Response,,,,,,,,,False,False
434,2023-02-01,Valparaiso,mercadolibre_ads,,No Response,,,,,,,,,False,False
435,2023-01-27,Metropolitana,organic,5.0,Detractor,2.0,49037.0,24518.5,2023-06-18,2024-10-13,109.0,483.0,At Risk,False,False
436,2023-12-29,Metropolitana,organic,,No Response,,,,,,,,,False,False
437,2023-01-23,Metropolitana,mercadolibre_ads,,No Response,4.0,101678.0,25419.5,2023-08-20,2024-08-13,170.0,359.0,At Risk,False,False
438,2024-06-01,Los Lagos,facebook_ads,9.0,Promoter,3.0,99300.0,33100.0,2024-02-20,2024-12-31,30.0,315.0,Active,False,False
439,2024-01-03,Metropolitana,google_ads,,No Response,,,,,,,,,False,False
440,2023-01-26,Biobio,mercadolibre_ads,,No Response,2.0,113942.0,56971.0,2023-03-31,2023-11-26,431.0,240.0,Dormant,False,False
441,2023-01-27,Metropolitana,instagram_ads,6.0,Detractor,3.0,50887.0,16962.333333333332,2024-03-26,2024-12-15,46.0,264.0,Active,False,False
442,2024-12-31,Biobio,organic,,No Response,2.0,46414.0,23207.0,2024-12-29,2025-01-10,20.0,12.0,Active,False,False
443,2023-05-21,Biobio,mercadolibre_ads,9.0,Promoter,2.0,45309.0,22654.5,2023-11-09,2024-04-07,298.0,150.0,Dormant,False,False
444,2023-05-19,OHiggins,mercadolibre_ads,10.0,Promoter,2.0,60308.0,30154.0,2023-01-08,2023-04-03,668.0,85.0,Dormant,False,False
445,2024-05-17,Metropolitana,instagram_ads,7.0,Passive,1.0,13990.0,13990.0,2024-12-20,2024-12-20,41.0,0.0,Active,False,False
446,2024-12-31,Metropolitana,mercadolibre_ads,,No Response,2.0,24059.0,12029.5,2023-02-21,2025-01-06,24.0,685.0,Active,False,False
447,2024-12-31,Metropolitana,facebook_ads,8.0,Passive,1.0,47739.0,47739.0,2024-08-27,2024-08-27,156.0,0.0,At Risk,False,False
448,2024-02-24,Los Lagos,instagram_ads,,No Response,,,,,,,,,False,False
449,2023-05-22,OHiggins,facebook_ads,,No Response,3.0,85062.0,28354.0,2023-05-30,2024-06-02,242.0,369.0,Dormant,False,False
450,2023-01-27,Biobio,mercadolibre_ads,,No Response,,,,,,,,,False,False
451,2024-03-26,Biobio,facebook_ads,2.0,Detractor,1.0,33398.0,33398.0,2023-06-16,2023-06-16,594.0,0.0,Dormant,False,False
452,2023-09-03,Biobio,google_ads,,No Response,3.0,112382.0,37460.66666666666,2023-06-02,2024-06-18,226.0,382.0,Dormant,False,False
453,2023-06-15,Metropolitana,facebook_ads,,No Response,3.0,67838.0,22612.666666666668,2024-04-13,2024-12-14,47.0,245.0,Active,False,False
454,2024-12-11,Los Lagos,facebook_ads,,No Response,1.0,19855.0,19855.0,2024-07-20,2024-07-20,194.0,0.0,Dormant,False,False
455,2023-02-05,Valparaiso,organic,,No Response,2.0,52148.0,26074.0,2023-01-13,2024-12-21,40.0,708.0,Active,False,False
456,2023-07-23,Metropolitana,instagram_ads,10.0,Promoter,1.0,29480.0,29480.0,2024-04-22,2024-04-22,283.0,0.0,Dormant,False,False
457,2023-01-04,Valparaiso,mercadolibre_ads,0.0,Detractor,1.0,39504.0,39504.0,2023-08-20,2023-08-20,529.0,0.0,Dormant,False,False
458,2023-07-09,Metropolitana,facebook_ads,,No Response,1.0,13674.0,13674.0,2023-02-19,2023-02-19,711.0,0.0,Dormant,False,False
459,2023-01-18,Metropolitana,mercadolibre_ads,,No Response,,,,,,,,,False,False
460,2023-02-07,Araucania,mercadolibre_ads,9.0,Promoter,2.0,97510.0,48755.0,2023-03-07,2024-05-21,254.0,441.0,Dormant,False,False
461,2023-02-07,Metropolitana,mercadolibre_ads,,No Response,3.0,116428.0,38809.333333333336,2023-09-30,2023-11-20,437.0,51.0,Dormant,False,False
462,2023-11-11,Biobio,facebook_ads,7.0,Passive,2.0,35861.0,17930.5,2023-06-28,2024-05-03,272.0,310.0,Dormant,False,False
463,2024-02-16,Metropolitana,mercadolibre_ads,,No Response,,,,,,,,,False,False
464,2023-09-20,Metropolitana,facebook_ads,10.0,Promoter,3.0,82922.0,27640.666666666668,2023-03-21,2025-01-22,8.0,673.0,Active,False,False
465,2024-12-31,Metropolitana,instagram_ads,,No Response,1.0,17990.0,17990.0,2024-12-07,2024-12-07,54.0,0.0,Active,False,False
466,2023-05-21,Metropolitana,organic,,No Response,1.0,34676.0,34676.0,2023-06-29,2023-06-29,581.0,0.0,Dormant,False,False
467,2023-04-11,Araucania,instagram_ads,,No Response,,,,,,,,,False,False
468,2024-08-31,Metropolitana,google_ads,,No Response,,,,,,,,,False,False
469,2023-03-17,Biobio,facebook_ads,,No Response,2.0,96250.0,48125.0,2023-06-18,2024-04-10,295.0,297.0,Dormant,False,False
470,2024-12-31,Valparaiso,instagram_ads,,No Response,3.0,87458.0,29152.666666666668,2024-02-21,2024-07-13,201.0,143.0,Dormant,False,False
471,2023-01-04,Biobio,mercadolibre_ads,,No Response,,,,,,,,,False,False
472,2024-12-31,Los Lagos,facebook_ads,10.0,Promoter,1.0,16490.0,16490.0,2025-01-25,2025-01-25,5.0,0.0,Active,False,False
473,2023-01-14,Araucania,facebook_ads,,No Response,1.0,25990.0,25990.0,2024-05-17,2024-05-17,258.0,0.0,Dormant,False,False
474,2024-10-27,Metropolitana,google_ads,,No Response,2.0,100838.0,50419.0,2023-01-29,2024-12-24,37.0,695.0,Active,False,False
475,2023-08-14,Metropolitana,mercadolibre_ads,,No Response,3.0,83742.0,27914.0,2023-04-18,2024-03-24,312.0,341.0,Dormant,False,False
476,2024-12-31,Metropolitana,facebook_ads,,No Response,1.0,17355.0,17355.0,2024-06-25,2024-06-25,219.0,0.0,Dormant,False,False
477,2023-01-23,Biobio,google_ads,10.0,Promoter,1.0,19423.0,19423.0,2023-05-10,2023-05-10,631.0,0.0,Dormant,False,False
478,2023-08-31,Metropolitana,facebook_ads,10.0,Promoter,2.0,29718.0,14859.0,2023-09-04,2024-02-17,348.0,166.0,Dormant,False,False
479,2024-12-31,Valparaiso,instagram_ads,,No Response,1.0,55980.0,55980.0,2024-11-17,2024-11-17,74.0,0.0,Active,False,False
480,2023-08-11,Biobio,google_ads,,No Response,2.0,51795.0,25897.5,2023-06-10,2023-06-17,593.0,7.0,Dormant,False,False
481,2023-10-25,Metropolitana,facebook_ads,,No Response,1.0,32490.0,32490.0,2024-10-31,2024-10-31,91.0,0.0,At Risk,False,False
482,2023-12-23,Maule,organic,8.0,Passive,2.0,134308.0,67154.0,2023-01-19,2023-10-27,461.0,281.0,Dormant,True,True
483,2023-07-01,Metropolitana,google_ads,9.0,Promoter,1.0,31990.0,31990.0,2024-11-11,2024-11-11,80.0,0.0,Active,False,False
484,2023-10-24,Metropolitana,organic,,No Response,,,,,,,,,False,False
485,2023-09-21,Araucania,mercadolibre_ads,,No Response,,,,,,,,,False,False
486,2024-11-25,Valparaiso,google_ads,8.0,Passive,1.0,18624.0,18624.0,2023-10-16,2023-10-16,472.0,0.0,Dormant,False,False
487,2023-01-14,Araucania,mercadolibre_ads,,No Response,3.0,180959.0,60319.66666666666,2023-07-02,2024-08-26,157.0,421.0,At Risk,True,False
488,2023-04-09,Valparaiso,mercadolibre_ads,,No Response,,,,,,,,,False,False
489,2024-12-31,Metropolitana,google_ads,,No Response,,,,,,,,,False,False
490,2024-10-24,Maule,google_ads,9.0,Promoter,4.0,128974.0,32243.5,2023-05-16,2025-01-08,22.0,603.0,Active,False,False
491,2023-07-02,Maule,mercadolibre_ads,,No Response,,,,,,,,,False,False
492,2023-10-18,Araucania,mercadolibre_ads,,No Response,1.0,26480.0,26480.0,2024-06-22,2024-06-22,222.0,0.0,Dormant,False,False
493,2023-04-08,Metropolitana,mercadolibre_ads,7.0,Passive,3.0,74048.0,24682.666666666668,2023-06-01,2024-01-11,385.0,224.0,Dormant,False,False
494,2023-03-04,Biobio,organic,9.0,Promoter,3.0,148246.0,49415.333333333336,2023-09-08,2024-05-20,255.0,255.0,Dormant,True,True
495,2023-07-06,Metropolitana,google_ads,,No Response,,,,,,,,,False,False
496,2023-05-11,Metropolitana,mercadolibre_ads,,No Response,1.0,42970.0,42970.0,2024-03-29,2024-03-29,307.0,0.0,Dormant,False,False
497,2023-09-20,Los Lagos,google_ads,8.0,Passive,5.0,136957.0,27391.4,2023-07-09,2024-11-21,70.0,501.0,Active,True,False
498,2023-01-25,Metropolitana,mercadolibre_ads,9.0,Promoter,2.0,38271.0,19135.5,2023-03-15,2024-08-16,167.0,520.0,At Risk,False,False
499,2024-12-31,Coquimbo,google_ads,8.0,Passive,1.0,22480.0,22480.0,2024-08-06,2024-08-06,177.0,0.0,At Risk,False,False
500,2024-12-31,Valparaiso,instagram_ads,8.0,Passive,1.0,32628.0,32628.0,2023-06-28,2023-06-28,582.0,0.0,Dormant,False,False
